#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	Protein name
chr	NC_008261.1	2397221	2398198	+	29570734	-	CPF_RS10510	WP_003468781.1	325	aspartate-semialdehyde dehydrogenase
chr	NC_008261.1	2398223	2399098	+	29570733	-	CPF_RS10515	WP_011590991.1	291	4-hydroxy-tetrahydrodipicolinate synthase
chr	NC_008261.1	2399171	2399935	+	29570732	-	CPF_RS10520	WP_003455184.1	254	4-hydroxy-tetrahydrodipicolinate reductase
chr	NC_008261.1	2400229	2401371	-	29570731	-	CPF_RS10525	WP_011590992.1	380	aspartate aminotransferase
chr	NC_008261.1	2401371	2401907	-	29570730	-	CPF_RS10530	WP_003451437.1	178	cob(I)alamin adenolsyltransferase/cobinamide ATP-dependent adenolsyltransferase
chr	NC_008261.1	2402101	2402811	+	29570729	-	CPF_RS10535	WP_003454957.1	236	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
chr	NC_008261.1	2402861	2403517	-	29570728	-	CPF_RS10540	WP_003454917.1	218	single-stranded DNA-binding protein
chr	NC_008261.1	2403633	2404409	-	29570727	-	CPF_RS10545	WP_003455022.1	258	polysaccharide deacetylase family sporulation protein PdaB
chr	NC_008261.1	2404517	2405047	+	29570726	-	CPF_RS10550	WP_003451559.1	176	DUF4364 domain-containing protein
chr	NC_008261.1	2405113	2406219	+	29570725	-	CPF_RS10555	WP_003454728.1	368	AI-2E family transporter
chr	NC_008261.1	2406391	2407812	+	29570724	-	CPF_RS10560	WP_011590993.1	473	LytR family transcriptional regulator
chr	NC_008261.1	2407867	2408508	-	29570723	-	CPF_RS10565	WP_003454985.1	213	hemolysin D
chr	NC_008261.1	2408634	2409128	+	29570722	-	CPF_RS10570	WP_011590994.1	164	cupin
chr	NC_008261.1	2409240	2410799	-	29570721	-	CPF_RS10575	WP_011590995.1	519	ClC family H(+)/Cl(-) exchange transporter
chr	NC_008261.1	2410910	2412235	-	29570720	-	CPF_RS10580	WP_011590996.1	441	bifunctional folylpolyglutamate synthase/dihydrofolate synthase
chr	NC_008261.1	2412522	2415164	-	29570719	-	CPF_RS10585	WP_011590997.1	880	valine--tRNA ligase
chr	NC_008261.1	2415821	2416171	+	29570718	-	CPF_RS10590	WP_003455034.1	116	hypothetical protein
chr	NC_008261.1	2416377	2417552	-	29570717	-	CPF_RS10595	WP_011590998.1	391	transglutaminase
chr	NC_008261.1	2417558	2418196	-	29570716	-	CPF_RS10600	WP_011590999.1	212	regulatory protein RecX
chr	NC_008261.1	2418202	2419446	-	29570715	-	CPF_RS10605	WP_003451379.1	414	insulinase family protein
chr	NC_008261.1	2419541	2420212	+	29570714	-	CPF_RS10610	WP_003454882.1	223	DNA-binding response regulator
chr	NC_008261.1	2420212	2421735	+	29570713	-	CPF_RS10615	WP_003468780.1	507	sensor histidine kinase
chr	NC_008261.1	2421988	2422734	-	29570712	-	CPF_RS10620	WP_003468803.1	248	3-oxoacyl-ACP reductase
chr	NC_008261.1	2422840	2423802	-	29570711	-	CPF_RS10625	WP_011591000.1	320	membrane dipeptidase
chr	NC_008261.1	2424050	2425282	-	29570710	-	CPF_RS10630	WP_003468731.1	410	serine hydroxymethyltransferase
chr	NC_008261.1	2425462	2426232	+	29570709	-	CPF_RS10635	WP_003454759.1	256	threonine/serine exporter
chr	NC_008261.1	2426233	2426754	+	29570708	-	CPF_RS10640	WP_003451569.1	173	threonine/serine exporter
chr	NC_008261.1	2426772	2427044	-	29570707	-	CPF_RS10645	WP_003451077.1	90	transcriptional regulator
chr	NC_008261.1	2427330	2429123	-	29570706	-	CPF_RS10650	WP_003451272.1	597	aspartate--tRNA ligase
chr	NC_008261.1	2429144	2430391	-	29570705	-	CPF_RS10655	WP_003478447.1	415	histidine--tRNA ligase
chr	NC_008261.1	2430423	2431865	-	29570704	-	CPF_RS10660	WP_011591001.1	480	coproporphyrinogen III oxidase
chr	NC_008261.1	2431855	2432475	-	29570703	-	CPF_RS10665	WP_011591002.1	206	MBL fold hydrolase
chr	NC_008261.1	2432635	2433084	-	29570702	-	CPF_RS10670	WP_003451157.1	149	D-aminoacyl-tRNA deacylase
chr	NC_008261.1	2433099	2435279	-	29570701	-	CPF_RS10675	WP_011591003.1	726	bifunctional (p)ppGpp synthetase/guanosine-3\',5\'-bis(diphosphate) 3\'-pyrophosphohydrolase
chr	NC_008261.1	2435431	2435949	-	29570700	-	CPF_RS10680	WP_003451591.1	172	adenine phosphoribosyltransferase
chr	NC_008261.1	2435993	2436847	-	29570699	-	CPF_RS10685	WP_003451668.1	284	DHH family phosphoesterase
chr	NC_008261.1	2437047	2437916	-	29570698	-	CPF_RS10690	WP_011591004.1	289	protein translocase subunit SecF
chr	NC_008261.1	2437909	2439168	-	29570697	-	CPF_RS10695	WP_003451081.1	419	protein translocase subunit SecD
chr	NC_008261.1	2439266	2440639	-	29570696	-	CPF_RS10700	WP_011591005.1	457	thioether cross-link-forming SCIFF peptide maturase
chr	NC_008261.1	2440709	2440849	-	29570695	-	CPF_RS10705	WP_003451489.1	46	six-cysteine peptide SCIFF
chr	NC_008261.1	2441045	2441314	-	29570694	-	CPF_RS10710	WP_003451165.1	89	preprotein translocase subunit YajC
chr	NC_008261.1	2441353	2442495	-	29570693	-	CPF_RS10715	WP_003451459.1	380	tRNA guanosine(34) transglycosylase Tgt
chr	NC_008261.1	2442519	2443544	-	29570692	-	CPF_RS10720	WP_003461896.1	341	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA
chr	NC_008261.1	2443566	2444606	-	29570691	-	CPF_RS10725	WP_003451099.1	346	Holliday junction branch migration DNA helicase RuvB
chr	NC_008261.1	2444620	2445225	-	29570690	-	CPF_RS10730	WP_003481965.1	201	Holliday junction branch migration protein RuvA
chr	NC_008261.1	2445454	2446047	-	29570689	-	CPF_RS10735	WP_003451265.1	197	hypothetical protein
chr	NC_008261.1	2446345	2449890	-	29570688	-	CPF_RS10740	WP_011591006.1	1181	2\',3\'-cyclic-nucleotide 2\'-phosphodiesterase
chr	NC_008261.1	2450140	2453787	-	29570687	-	CPF_RS10745	WP_011591007.1	1215	2\',3\'-cyclic-nucleotide 2\'-phosphodiesterase
chr	NC_008261.1	2454036	2455034	-	29570686	-	CPF_RS10750	WP_011591008.1	332	protein-tyrosine-phosphatase
chr	NC_008261.1	2455509	2455943	-	29570685	-	CPF_RS10755	WP_003454969.1	144	bacitracin resistance protein BacA
chr	NC_008261.1	2456370	2457107	-	29570684	-	CPF_RS10760	WP_003451771.1	245	YebC/PmpR family DNA-binding transcriptional regulator
chr	NC_008261.1	2457233	2457886	-	29570683	-	CPF_RS10765	WP_003454954.1	217	YigZ family protein
chr	NC_008261.1	2457892	2459298	-	29570682	-	CPF_RS10770	WP_003454993.1	468	PLP-dependent aminotransferase family protein
chr	NC_008261.1	2459313	2460215	-	29570681	-	CPF_RS10775	WP_011591009.1	300	nucleotidyltransferase domain-containing protein
chr	NC_008261.1	2460257	2460730	-	29570680	-	CPF_RS10780	WP_011591010.1	157	hypothetical protein
chr	NC_008261.1	2460862	2462655	-	29570679	-	CPF_RS10785	WP_003451503.1	597	GTPase HflX
chr	NC_008261.1	2462762	2463286	+	29570678	-	CPF_RS10790	WP_003451102.1	174	hypoxanthine phosphoribosyltransferase
chr	NC_008261.1	2463320	2464009	-	29570677	-	CPF_RS10795	WP_011591011.1	229	sporulation protein YunB
chr	NC_008261.1	2464146	2466638	+	29570676	-	CPF_RS10800	WP_011591012.1	830	penicillin-binding protein 1A
chr	NC_008261.1	2466932	2468332	+	29570675	-	CPF_RS10805	WP_003451357.1	466	alanine:cation symporter family protein
chr	NC_008261.1	2468369	2468761	-	29570674	-	CPF_RS10810	WP_003470926.1	130	hypothetical protein
chr	NC_008261.1	2468809	2469885	-	29570673	-	CPF_RS10815	WP_041702716.1	358	N-acetyltransferase
chr	NC_008261.1	2470211	2470750	+	29570672	-	CPF_RS10820	WP_003451138.1	179	Cro/Cl family transcriptional regulator
chr	NC_008261.1	2470782	2471831	+	29570671	-	CPF_RS10825	WP_004457807.1	349	spermidine/putrescine ABC transporter ATP-binding protein
chr	NC_008261.1	2471834	2472679	+	29570670	-	CPF_RS10830	WP_003461855.1	281	ABC transporter permease
chr	NC_008261.1	2472673	2473473	+	29570669	-	CPF_RS10835	WP_003451178.1	266	ABC transporter permease
chr	NC_008261.1	2473475	2474557	+	29570668	-	CPF_RS10840	WP_003454960.1	360	spermidine/putrescine ABC transporter substrate-binding protein
chr	NC_008261.1	2474812	2475243	-	29570667	-	CPF_RS10845	WP_003451216.1	143	nucleoside-diphosphate kinase
chr	NC_008261.1	2475428	2475697	+	29570666	-	CPF_RS10850	WP_003461780.1	89	acylphosphatase
chr	NC_008261.1	2476160	2476726	-	29570665	-	CPF_RS10855	WP_003454815.1	188	hypothetical protein
chr	NC_008261.1	2476905	2478176	+	29570664	-	CPF_RS10860	WP_011591014.1	423	D-alanyl-D-alanine carboxypeptidase
chr	NC_008261.1	2478231	2478875	-	29570663	-	CPF_RS10865	WP_011591015.1	214	pyrophosphatase PpaX
chr	NC_008261.1	2479465	2480475	+	29570662	-	CPF_RS10870	WP_003461748.1	336	asparagine synthetase A
chr	NC_008261.1	2480601	2481419	+	29570661	-	CPF_RS10875	WP_003461934.1	272	tetratricopeptide repeat protein
chr	NC_008261.1	2481531	2481908	+	29570660	-	CPF_RS10880	WP_003451739.1	125	CidA/LrgA family protein
chr	NC_008261.1	2481901	2482611	+	29570659	-	CPF_RS10885	WP_003451174.1	236	LrgB family protein
chr	NC_008261.1	2482709	2483164	+	29570658	-	CPF_RS10890	WP_003455150.1	151	hypothetical protein
chr	NC_008261.1	2483377	2485539	-	29570657	-	CPF_RS10895	WP_011591016.1	720	type IA DNA topoisomerase
chr	NC_008261.1	2485767	2486924	-	29570656	-	CPF_RS10900	WP_011591017.1	385	amidohydrolase
chr	NC_008261.1	2487087	2487584	-	29570655	-	CPF_RS10905	WP_003454922.1	165	tryptophan-rich sensory protein
chr	NC_008261.1	2487630	2489666	-	29570653	-	CPF_RS10910	WP_003454982.1	678	sensor histidine kinase
chr	NC_008261.1	2489656	2491542	-	29570652	-	CPF_RS10915	WP_003455042.1	628	sensor histidine kinase
chr	NC_008261.1	2491663	2492598	-	29570651	-	CPF_RS10920	WP_003451066.1	311	hypothetical protein
chr	NC_008261.1	2492719	2493639	-	29570650	-	CPF_RS10925	WP_003473705.1	306	alpha/beta hydrolase
chr	NC_008261.1	2493762	2494358	-	29570649	-	CPF_RS10930	WP_003454836.1	198	hypothetical protein
chr	NC_008261.1	2494644	2495759	-	29570647	-	CPF_RS10940	WP_003455006.1	371	glycosyl hydrolase family 8
chr	NC_008261.1	2495811	2496356	-	29570646	-	CPF_RS10945	WP_003455079.1	181	lytic transglycosylase
chr	NC_008261.1	2496366	2496965	-	29570645	-	CPF_RS10950	WP_011591019.1	199	dephospho-CoA kinase
chr	NC_008261.1	2496982	2499582	-	29570644	-	CPF_RS10955	WP_011591020.1	866	DNA polymerase I
chr	NC_008261.1	2499939	2500856	-	29570643	-	CPF_RS10960	WP_003451262.1	305	glutaminase 2
chr	NC_008261.1	2501095	2501610	+	29570642	-	CPF_RS10965	WP_003455181.1	171	hypothetical protein
chr	NC_008261.1	2501693	2502928	+	29570641	-	CPF_RS10970	WP_003455100.1	411	aminopeptidase
chr	NC_008261.1	2503141	2504190	-	29570640	-	CPF_RS10975	WP_003455008.1	349	hypothetical protein
chr	NC_008261.1	2504207	2505217	-	29570639	-	CPF_RS10980	WP_003454874.1	336	hypothetical protein
chr	NC_008261.1	2506128	2506385	-	29570637	-	CPF_RS10985	WP_003478491.1	85	hypothetical protein
chr	NC_008261.1	2506548	2507237	-	29570636	-	CPF_RS10990	WP_003455144.1	229	radical SAM protein
chr	NC_008261.1	2507255	2507812	-	29570635	-	CPF_RS10995	WP_003451567.1	185	ECF transporter S component
chr	NC_008261.1	2507831	2508811	-	29570634	-	CPF_RS11000	WP_003454942.1	326	nucleoside hydrolase IUNH family
chr	NC_008261.1	2509325	2510113	-	29570633	-	CPF_RS11005	WP_003455195.1	262	Nif3-like dinuclear metal center hexameric protein
chr	NC_008261.1	2510113	2510802	-	29570632	-	CPF_RS11010	WP_003455116.1	229	SAM-dependent methyltransferase
chr	NC_008261.1	2510816	2511703	-	29570631	-	CPF_RS11015	WP_003454720.1	295	membrane protein
chr	NC_008261.1	2511938	2513038	-	29570630	-	CPF_RS11020	WP_011591021.1	366	RNA polymerase sigma factor RpoD
chr	NC_008261.1	2513065	2514852	-	29570629	-	CPF_RS11025	WP_003455114.1	595	DNA primase
chr	NC_008261.1	2515021	2516049	-	29570627	-	CPF_RS11030	WP_011591022.1	342	deoxyguanosinetriphosphate triphosphohydrolase
chr	NC_008261.1	2516254	2517333	+	29570626	-	CPF_RS11035	WP_003451193.1	359	CotS family spore coat protein
chr	NC_008261.1	2517385	2520015	-	29570625	-	CPF_RS11040	WP_003455045.1	876	pyruvate, phosphate dikinase
chr	NC_008261.1	2520116	2520748	-	29570624	-	CPF_RS11045	WP_003451073.1	210	hypothetical protein
chr	NC_008261.1	2520953	2521579	-	29570623	-	CPF_RS11050	WP_003451685.1	208	DUF4342 domain-containing protein
chr	NC_008261.1	2521585	2522325	-	29570622	-	CPF_RS11055	WP_034833182.1	246	DNA repair protein RecO
chr	NC_008261.1	2522338	2523228	-	29570621	-	CPF_RS11060	WP_011591023.1	296	GTPase Era
chr	NC_008261.1	2523237	2523635	-	29570620	-	CPF_RS11065	WP_003461827.1	132	cytidine deaminase
chr	NC_008261.1	2523679	2524377	-	29570619	-	CPF_RS11070	WP_003455106.1	232	diacylglycerol kinase
chr	NC_008261.1	2524405	2524911	-	29570618	-	CPF_RS11075	WP_003455166.1	168	endoribonuclease YbeY
chr	NC_008261.1	2524913	2526967	-	29570617	-	CPF_RS11080	WP_003482023.1	684	HD family phosphohydrolase
chr	NC_008261.1	2527004	2528140	-	29570616	-	CPF_RS11085	WP_003478501.1	378	sporulation protein YqfD
chr	NC_008261.1	2528142	2528423	-	29570615	-	CPF_RS11090	WP_003451079.1	93	sporulation protein YqfC
chr	NC_008261.1	2528659	2529108	-	29570614	-	CPF_RS11095	WP_003451322.1	149	aspartyl-tRNA amidotransferase subunit B
chr	NC_008261.1	2529158	2529334	-	29570613	-	CPF_RS11100	WP_003451446.1	58	MULTISPECIES: 30S ribosomal protein S21
chr	NC_008261.1	2529454	2529798	-	29570612	-	CPF_RS11105	WP_011591025.1	114	histidine triad nucleotide-binding protein
chr	NC_008261.1	2529867	2531171	-	29570611	-	CPF_RS11110	WP_003478502.1	434	tRNA (N(6)-L-threonylcarbamoyladenosine(37)-C(2))-methylthiotransferase MtaB
chr	NC_008261.1	2531171	2531923	-	29570610	-	CPF_RS11115	WP_011591026.1	250	16S rRNA (uracil(1498)-N(3))-methyltransferase
chr	NC_008261.1	2531946	2532887	-	29570609	-	CPF_RS11120	WP_011591027.1	313	50S ribosomal protein L11 methyltransferase
chr	NC_008261.1	2533113	2533469	-	29570608	-	CPF_RS11125	WP_003451353.1	118	GntR family transcriptional regulator
chr	NC_008261.1	2533471	2534649	-	29570607	-	CPF_RS11130	WP_011591028.1	392	hypothetical protein
chr	NC_008261.1	2534665	2535486	-	29570606	-	CPF_RS11135	WP_041702720.1	273	hypothetical protein
chr	NC_008261.1	2535479	2536171	-	29570605	-	CPF_RS11140	WP_003470891.1	230	ABC transporter ATP-binding protein
chr	NC_008261.1	2536347	2537510	-	29570604	-	CPF_RS11145	WP_003451159.1	387	molecular chaperone DnaJ
chr	NC_008261.1	2537624	2539483	-	29570603	-	CPF_RS11150	WP_003454824.1	619	molecular chaperone DnaK
chr	NC_008261.1	2539540	2540166	-	29570602	-	CPF_RS11155	WP_003461874.1	208	nucleotide exchange factor GrpE
chr	NC_008261.1	2540197	2541216	-	29570601	-	CPF_RS11160	WP_003470958.1	339	HrcA family transcriptional regulator
chr	NC_008261.1	2541413	2542546	-	29570600	-	CPF_RS11165	WP_011591030.1	377	coproporphyrinogen III oxidase
chr	NC_008261.1	2542816	2543085	-	29570599	-	CPF_RS11170	WP_011591031.1	89	hypothetical protein
chr	NC_008261.1	2543342	2545144	-	29570598	-	CPF_RS11175	WP_003455062.1	600	elongation factor 4
chr	NC_008261.1	2545265	2545627	-	29570597	-	CPF_RS11180	WP_011591032.1	120	hypothetical protein
chr	NC_008261.1	2545682	2546767	-	29570596	-	CPF_RS11185	WP_004457777.1	361	stage II sporulation protein P
chr	NC_008261.1	2546916	2547893	-	29570595	-	CPF_RS11190	WP_003455049.1	325	GPR endopeptidase
chr	NC_008261.1	2548089	2548352	+	29570594	-	CPF_RS11195	WP_003451389.1	87	30S ribosomal protein S20
chr	NC_008261.1	2548448	2549494	-	29570593	-	CPF_RS11200	WP_011591033.1	348	DNA polymerase III subunit delta
chr	NC_008261.1	2549538	2551193	-	29570592	-	CPF_RS11205	WP_011591034.1	551	competence protein
chr	NC_008261.1	2551245	2551610	-	29570591	-	CPF_RS11210	WP_011010735.1	121	stage V sporulation protein AE
chr	NC_008261.1	2551666	2552685	-	29570590	-	CPF_RS11215	WP_011591035.1	339	stage V sporulation protein AD
chr	NC_008261.1	2552691	2553158	-	29570589	-	CPF_RS11220	WP_003454910.1	155	stage V sporulation protein AC
chr	NC_008261.1	2553296	2554051	-	29570588	-	CPF_RS11225	WP_003454713.1	251	RNA polymerase sporulation sigma factor SigF
chr	NC_008261.1	2554069	2554491	-	29570587	-	CPF_RS11230	WP_003451402.1	140	anti-sigma F factor
chr	NC_008261.1	2554505	2554840	-	29570586	-	CPF_RS11235	WP_003451156.1	111	anti-sigma F factor antagonist
chr	NC_008261.1	2554974	2557259	-	29570585	-	CPF_RS11240	WP_011591036.1	761	ATP-dependent protease
chr	NC_008261.1	2557460	2558134	-	29570584	-	CPF_RS11245	WP_003463155.1	224	2-deoxyribose-5-phosphate aldolase
chr	NC_008261.1	2558391	2558798	+	29570583	-	CPF_RS11250	WP_011591037.1	135	hypothetical protein
chr	NC_008261.1	2559002	2561551	-	29570582	-	CPF_RS11255	WP_011591038.1	849	calcium-translocating P-type ATPase, PMCA-type
chr	NC_008261.1	2561796	2563445	+	29570581	-	CPF_RS11260	WP_003451432.1	549	cobalt-dependent inorganic pyrophosphatase
chr	NC_008261.1	2563488	2564129	-	29570580	-	CPF_RS11265	WP_003454832.1	213	HAD-IB family hydrolase
chr	NC_008261.1	2564213	2564587	-	29570579	-	CPF_RS11270	WP_003451221.1	124	DUF1292 domain-containing protein
chr	NC_008261.1	2564797	2566191	-	29570578	-	CPF_RS11275	WP_003455061.1	464	glutamate decarboxylase
chr	NC_008261.1	2566777	2567832	-	29570577	-	CPF_RS11280	WP_011591039.1	351	DUF2776 domain-containing protein
chr	NC_008261.1	2567952	2569370	-	29570576	-	CPF_RS11285	WP_003454789.1	472	glutamate:gamma-aminobutyrate antiporter
chr	NC_008261.1	2570072	2573581	-	29570575	-	CPF_RS11290	WP_025647475.1	1169	pyruvate:ferredoxin (flavodoxin) oxidoreductase
chr	NC_008261.1	2573692	2574117	-	29570574	-	CPF_RS11295	WP_003451301.1	141	flavodoxin
chr	NC_008261.1	2574324	2575397	-	29570573	-	CPF_RS11300	WP_003451085.1	357	undecaprenyldiphospho-muramoylpentapeptide beta-N- acetylglucosaminyltransferase
chr	NC_008261.1	2575582	2575761	+	29570572	-	CPF_RS11305	WP_003451068.1	59	small, acid-soluble spore protein C1
chr	NC_008261.1	2575882	2577660	-	29570571	-	CPF_RS11310	WP_011591040.1	592	single-stranded-DNA-specific exonuclease RecJ
chr	NC_008261.1	2577672	2578883	-	29570570	-	CPF_RS11315	WP_011591041.1	403	insulinase family protein
chr	NC_008261.1	2579096	2579671	-	29570569	-	CPF_RS11320	WP_004457853.1	191	DJ-1 family protein
chr	NC_008261.1	2579683	2582622	-	29570568	-	CPF_RS11325	WP_004457707.1	979	DNA topoisomerase IV subunit A
chr	NC_008261.1	2582636	2584582	-	29570567	-	CPF_RS11330	WP_003451434.1	648	type IIA DNA topoisomerase subunit B
chr	NC_008261.1	2584572	2585642	-	29570566	-	CPF_RS11335	WP_003454987.1	356	tRNA 2-selenouridine(34) synthase MnmH
chr	NC_008261.1	2585888	2587288	-	29570565	-	CPF_RS11340	WP_003451106.1	466	glycosyl transferase family 2
chr	NC_008261.1	2588139	2589377	+	29570564	-	CPF_RS11345	WP_011591042.1	412	UV damage endonuclease UvsE
chr	NC_008261.1	2589462	2590070	+	29570563	-	CPF_RS11350	WP_003451397.1	202	sporulation membrane protein YtaF
chr	NC_008261.1	2590240	2591409	-	29570562	-	CPF_RS11355	WP_011591043.1	389	enoyl
chr	NC_008261.1	2591647	2593137	-	29570561	-	CPF_RS11360	WP_003451678.1	496	amino acid permease
chr	NC_008261.1	2593484	2595724	-	29570560	-	CPF_RS11365	WP_011591044.1	746	alpha-glucosidase
chr	NC_008261.1	2595773	2596666	-	29570559	-	CPF_RS11370	WP_011591045.1	297	ROK family protein
chr	NC_008261.1	2596807	2598255	-	29570558	-	CPF_RS11375	WP_003454778.1	482	ABC transporter substrate-binding protein
chr	NC_008261.1	2598640	2599134	+	29570557	-	CPF_RS11380	WP_003454877.1	164	membrane protein
chr	NC_008261.1	2599202	2602336	-	29570556	-	CPF_RS11385	WP_011591046.1	1044	alpha-mannosidase
chr	NC_008261.1	2602643	2603599	-	29570555	-	CPF_RS11390	WP_003451608.1	318	carbohydrate ABC transporter permease
chr	NC_008261.1	2603617	2604543	-	29570554	-	CPF_RS11395	WP_041702761.1	308	sugar ABC transporter permease
chr	NC_008261.1	2604813	2605289	-	29570553	-	CPF_RS11400	WP_003470675.1	158	cyclic pyranopterin monophosphate synthase MoaC
chr	NC_008261.1	2605328	2605984	-	29570551	-	CPF_RS11405	WP_003455194.1	218	molybdate ABC transporter permease subunit
chr	NC_008261.1	2605988	2606758	-	29570550	-	CPF_RS11410	WP_003478550.1	256	molybdate ABC transporter substrate-binding protein
chr	NC_008261.1	2606743	2607234	-	29570549	-	CPF_RS11415	WP_003478551.1	163	molybdenum cofactor biosynthesis protein
chr	NC_008261.1	2607576	2609099	-	29570548	-	CPF_RS11420	WP_003451481.1	507	DNA-binding response regulator
chr	NC_008261.1	2609104	2610840	-	29570547	-	CPF_RS11425	WP_003451463.1	578	sensor histidine kinase
chr	NC_008261.1	2611062	2611739	+	29570546	-	CPF_RS11430	WP_003471057.1	225	DUF624 domain-containing protein
chr	NC_008261.1	2612006	2613343	+	29570545	-	CPF_RS11435	WP_003471016.1	445	peptidoglycan bridge formation protein FemAB
chr	NC_008261.1	2613709	2614014	+	29570544	-	CPF_RS11440	WP_003451687.1	101	PadR family transcriptional regulator
chr	NC_008261.1	2614061	2614798	-	29570543	-	CPF_RS11445	WP_003451387.1	245	amino acid ABC transporter ATP-binding protein
chr	NC_008261.1	2614817	2616325	-	29570542	-	CPF_RS11450	WP_003455090.1	502	amino acid ABC transporter
chr	NC_008261.1	2616498	2617277	+	29570541	-	CPF_RS11455	WP_003455000.1	259	iron-sulfur cluster-binding protein
chr	NC_008261.1	2617410	2617826	-	29570540	-	CPF_RS11460	WP_003454898.1	138	DUF86 domain-containing protein
chr	NC_008261.1	2618333	2619154	-	29570539	-	CPF_RS11465	WP_011591047.1	273	hypothetical protein
chr	NC_008261.1	2619173	2620429	-	29570538	-	CPF_RS11470	WP_011591048.1	418	hypothetical protein
chr	NC_008261.1	2620546	2621994	-	29570537	-	CPF_RS11475	WP_011591049.1	482	sensor histidine kinase
chr	NC_008261.1	2621984	2622682	-	29570536	-	CPF_RS11480	WP_011591050.1	232	DNA-binding response regulator
chr	NC_008261.1	2622885	2623280	-	29570535	-	CPF_RS11485	WP_003451775.1	131	hypothetical protein
chr	NC_008261.1	2623413	2623703	-	29570534	-	CPF_RS11490	WP_003451429.1	96	DUF503 domain-containing protein
chr	NC_008261.1	2623715	2625472	-	29570533	-	CPF_RS11495	WP_003451399.1	585	RNA helicase
chr	NC_008261.1	2625734	2626594	+	29570532	-	CPF_RS11500	WP_011591051.1	286	hypothetical protein
chr	NC_008261.1	2627002	2627517	-	29570531	-	CPF_RS11505	WP_011591052.1	171	heptaprenyl diphosphate synthase
chr	NC_008261.1	2627535	2627909	-	29570530	-	CPF_RS11510	WP_003463119.1	124	NusG domain II-containing protein
chr	NC_008261.1	2627910	2628941	-	29570529	-	CPF_RS11515	WP_003473292.1	343	FAD:protein FMN transferase
chr	NC_008261.1	2629113	2632358	-	29570528	-	CPF_RS11520	WP_011591053.1	1081	DUF1533 domain-containing protein
chr	NC_008261.1	2632371	2633417	-	29570527	-	CPF_RS11525	WP_011591054.1	348	hypothetical protein
chr	NC_008261.1	2633617	2634066	-	29570526	-	CPF_RS11530	WP_011591055.1	149	GNAT family N-acetyltransferase
chr	NC_008261.1	2634354	2635775	+	29570525	-	CPF_RS11535	WP_003455192.1	473	MFS transporter
chr	NC_008261.1	2635900	2637654	-	29570524	-	CPF_RS11540	WP_003455029.1	584	peptidase S8
chr	NC_008261.1	2637656	2639266	-	29570523	-	CPF_RS11545	WP_003454870.1	536	subtilase
chr	NC_008261.1	2639725	2641080	-	29570522	-	CPF_RS11550	WP_003454771.1	451	RNA methyltransferase
chr	NC_008261.1	2641108	2641557	-	29570521	-	CPF_RS11555	WP_003454831.1	149	hypothetical protein
chr	NC_008261.1	2641744	2643651	-	29570520	-	CPF_RS11560	WP_003454944.1	635	selenocysteine-specific translation elongation factor
chr	NC_008261.1	2643652	2645040	-	29570519	-	CPF_RS11565	WP_003455025.1	462	L-selenocysteinyl-tRNA(Sec) synthase
chr	NC_008261.1	2645057	2646088	-	29570518	-	CPF_RS11570	WP_011591056.1	343	selenide, water dikinase SelD
chr	NC_008261.1	2646133	2646897	-	29570517	-	CPF_RS11575	WP_003454885.1	254	competence protein ComE
chr	NC_008261.1	2647093	2648427	+	29570516	-	CPF_RS11580	WP_003455081.1	444	D-alanyl-D-alanine carboxypeptidase
chr	NC_008261.1	2648459	2649355	-	29570515	-	CPF_RS11585	WP_003455017.1	298	RluA family pseudouridine synthase
chr	NC_008261.1	2649352	2650665	-	29570514	-	CPF_RS11590	WP_011591057.1	437	LytR family transcriptional regulator
chr	NC_008261.1	2650688	2651257	-	29570513	-	CPF_RS11595	WP_003454731.1	189	phosphohydrolase
chr	NC_008261.1	2651260	2651868	-	29570512	-	CPF_RS11600	WP_003453701.1	202	nicotinate-nicotinamide nucleotide adenylyltransferase
chr	NC_008261.1	2651870	2652172	-	29570511	-	CPF_RS11605	WP_003453740.1	100	ribosome assembly RNA-binding protein YhbY
chr	NC_008261.1	2652190	2653476	-	29570510	-	CPF_RS11610	WP_003454769.1	428	GTPase Obg
chr	NC_008261.1	2653643	2653945	-	29570509	-	CPF_RS11615	WP_003454907.1	100	50S ribosomal protein L27
chr	NC_008261.1	2653949	2654320	-	29570508	-	CPF_RS11620	WP_003478582.1	123	ribosomal-processing cysteine protease Prp
chr	NC_008261.1	2654330	2654641	-	29570507	-	CPF_RS11625	WP_003452389.1	103	50S ribosomal protein L21
chr	NC_008261.1	2654767	2656209	-	29570506	-	CPF_RS11630	WP_003455169.1	480	ribonuclease
chr	NC_008261.1	2656226	2656927	-	29570505	-	CPF_RS11635	WP_003455013.1	233	radical SAM protein
chr	NC_008261.1	2656911	2658764	-	29570504	-	CPF_RS11640	WP_004457875.1	617	B12-binding domain-containing radical SAM protein
chr	NC_008261.1	2658896	2659750	-	29570503	-	CPF_RS11645	WP_003455164.1	284	peptidase M50
chr	NC_008261.1	2659747	2660589	-	29570502	-	CPF_RS11650	WP_003454782.1	280	peptidase M23
