#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	Protein name
chr	NC_017448.1	3210899	3212326	+	34756594	der	FSU_RS13255	WP_014546886.1	475	MULTISPECIES: ribosome biogenesis GTPase Der
chr	NC_017448.1	3212232	3212900	+	34756595	plsY	FSU_RS13260	WP_041260247.1	222	MULTISPECIES: acyl-phosphate glycerol 3-phosphate acyltransferase
chr	NC_017448.1	3213105	3214136	+	34756596	-	FSU_RS13265	WP_014546887.1	343	NAD(P)-dependent glycerol-3-phosphate dehydrogenase
chr	NC_017448.1	3214602	3216590	+	34756597	-	FSU_RS13270	WP_014546889.1	662	hypothetical protein
chr	NC_017448.1	3216803	3218947	-	34756598	-	FSU_RS13275	WP_014546890.1	714	O-glycosyl hydrolase
chr	NC_017448.1	3219185	3220357	-	34756599	-	FSU_RS13280	WP_014546891.1	390	sugar transferase
chr	NC_017448.1	3220475	3223243	+	34756600	-	FSU_RS13285	WP_014546892.1	922	TIGR02171 family protein
chr	NC_017448.1	3223289	3224578	+	34756601	-	FSU_RS13290	WP_014546893.1	429	MULTISPECIES: homoserine dehydrogenase
chr	NC_017448.1	3224592	3226043	+	34756602	-	FSU_RS13295	WP_015732242.1	483	sugar transferase
chr	NC_017448.1	3226088	3226951	+	34756603	nadC	FSU_RS13300	WP_014546895.1	287	nicotinate-nucleotide diphosphorylase (carboxylating)
chr	NC_017448.1	3227095	3228030	+	34756604	-	FSU_RS13305	WP_014546896.1	311	SDR family NAD-dependent epimerase/dehydratase
chr	NC_017448.1	3228140	3229621	+	34756605	-	FSU_RS13310	WP_014546897.1	493	DUF3943 domain-containing protein
chr	NC_017448.1	3229694	3230593	+	34757123	-	FSU_RS15970	WP_014546898.1	299	AraC family transcriptional regulator
chr	NC_017448.1	3230704	3231390	-	34756606	-	FSU_RS13320	WP_014546899.1	228	hypothetical protein
chr	NC_017448.1	3231406	3232203	-	34756607	-	FSU_RS13325	WP_014546900.1	265	TPM domain-containing protein
chr	NC_017448.1	3232302	3233516	-	34756608	-	FSU_RS13330	WP_014546901.1	404	hypothetical protein
chr	NC_017448.1	3233519	3234586	-	34756609	-	FSU_RS13335	WP_014546902.1	355	hypothetical protein
chr	NC_017448.1	3234838	3235476	+	34756610	-	FSU_RS13340	WP_015732244.1	212	alpha/beta hydrolase
chr	NC_017448.1	3235583	3237526	-	34756611	lnt	FSU_RS13345	WP_015732245.1	647	apolipoprotein N-acyltransferase
chr	NC_017448.1	3237680	3238363	-	34756612	rsmI	FSU_RS13350	WP_014546905.1	227	16S rRNA (cytidine(1402)-2\'-O)-methyltransferase
chr	NC_017448.1	3238497	3239063	-	34756613	-	FSU_RS13355	WP_014546906.1	188	hypothetical protein
chr	NC_017448.1	3239116	3239835	+	34756614	-	FSU_RS13360	WP_014546907.1	239	UDP-2,3-diacylglucosamine diphosphatase
chr	NC_017448.1	3239845	3240276	-	34756615	-	FSU_RS13365	WP_014546908.1	143	hypothetical protein
chr	NC_017448.1	3240305	3241042	-	34756616	-	FSU_RS13370	WP_014546909.1	245	hypothetical protein
chr	NC_017448.1	3241236	3242012	-	34756617	-	FSU_RS13375	WP_014546910.1	258	alpha/beta hydrolase
chr	NC_017448.1	3242525	3243487	+	34756618	-	FSU_RS13380	WP_014546911.1	320	TIGR02147 family protein
chr	NC_017448.1	3243474	3244877	+	34756619	-	FSU_RS13385	WP_014546912.1	467	carboxypeptidase regulatory-like domain-containing protein
chr	NC_017448.1	3245474	3246235	+	34756621	-	FSU_RS13395	WP_014546914.1	253	RNA methyltransferase
chr	NC_017448.1	3246416	3246739	+	34756622	trxA	FSU_RS13400	WP_014546915.1	107	thioredoxin
chr	NC_017448.1	3246830	3247621	+	34756623	-	FSU_RS13405	WP_014546916.1	263	MULTISPECIES: imidazole glycerol phosphate synthase subunit HisF
chr	NC_017448.1	3247623	3249023	+	34756624	-	FSU_RS13410	WP_014546917.1	466	TldD/PmbA family protein
chr	NC_017448.1	3249517	3252084	+	34756625	-	FSU_RS13415	WP_014546918.1	855	chaperone protein ClpB
chr	NC_017448.1	3252215	3252853	-	34756626	-	FSU_RS13420	WP_041917862.1	212	hypothetical protein
chr	NC_017448.1	3252991	3254076	+	34756627	-	FSU_RS13425	WP_014546919.1	361	histidinol-phosphate transaminase
chr	NC_017448.1	3254086	3254931	+	34756628	hisN	FSU_RS13430	WP_014546920.1	281	histidinol-phosphatase
chr	NC_017448.1	3254949	3257372	-	34756629	-	FSU_RS13435	WP_014546921.1	807	DNA internalization-related competence protein ComEC/Rec2
chr	NC_017448.1	3257450	3258790	+	34756630	-	FSU_RS13440	WP_014546922.1	446	hypothetical protein
chr	NC_017448.1	3258793	3259329	+	34756631	-	FSU_RS13445	WP_014546923.1	178	DUF4416 domain-containing protein
chr	NC_017448.1	3259459	3260655	+	34756632	-	FSU_RS13450	WP_015732249.1	398	hypothetical protein
chr	NC_017448.1	3260664	3261785	+	34756633	-	FSU_RS13455	WP_015732250.1	373	hypothetical protein
chr	NC_017448.1	3261887	3262783	-	34756634	-	FSU_RS13460	WP_014546925.1	298	integrase
chr	NC_017448.1	3262834	3264054	+	34756635	-	FSU_RS13465	WP_015732251.1	406	hypothetical protein
chr	NC_017448.1	3264067	3264654	+	34756636	-	FSU_RS13470	WP_014546926.1	195	STAS domain-containing protein
chr	NC_017448.1	3264658	3265575	+	34756637	-	FSU_RS13475	WP_014546927.1	305	peptidase M23
chr	NC_017448.1	3265586	3266686	+	34756638	-	FSU_RS13480	WP_014546928.1	366	hypothetical protein
chr	NC_017448.1	3266683	3267405	+	34756639	-	FSU_RS13485	WP_014546929.1	240	MULTISPECIES: NUDIX domain-containing protein
chr	NC_017448.1	3267477	3267686	-	34756640	-	FSU_RS13490	WP_014546930.1	69	hypothetical protein
chr	NC_017448.1	3267874	3269916	+	34756641	-	FSU_RS13495	WP_014546931.1	680	fibro-slime domain-containing protein
chr	NC_017448.1	3270058	3270510	+	34756642	-	FSU_RS13500	WP_014546932.1	150	MULTISPECIES: ribosome maturation factor RimP
chr	NC_017448.1	3270524	3271747	+	34756643	nusA	FSU_RS13505	WP_014546933.1	407	transcription termination factor NusA
chr	NC_017448.1	3271811	3274921	+	34756644	-	FSU_RS13510	WP_014546934.1	1036	translation initiation factor IF-2
chr	NC_017448.1	3274997	3275350	+	34756645	-	FSU_RS13515	WP_014546935.1	117	MULTISPECIES: 30S ribosome-binding factor RbfA
chr	NC_017448.1	3275351	3276307	+	34756646	truB	FSU_RS13520	WP_014546936.1	318	tRNA pseudouridine(55) synthase TruB
chr	NC_017448.1	3276308	3277201	+	34756647	ribF	FSU_RS13525	WP_014546937.1	297	MULTISPECIES: riboflavin biosynthesis protein RibF
chr	NC_017448.1	3277220	3278047	+	34756648	-	FSU_RS13530	WP_099045563.1	275	hypothetical protein
chr	NC_017448.1	3278071	3278619	-	34756649	-	FSU_RS13535	WP_014546938.1	182	pyridoxamine 5\'-phosphate oxidase family protein
chr	NC_017448.1	3278680	3282534	-	34756650	-	FSU_RS13540	WP_015732253.1	1284	SNF2-related protein
chr	NC_017448.1	3282787	3285075	-	34756651	-	FSU_RS13545	WP_014546939.1	762	glycoside hydrolase
chr	NC_017448.1	3285237	3285977	+	34757124	-	FSU_RS15975	WP_049858428.1	246	hypothetical protein
chr	NC_017448.1	3285970	3287484	+	34757125	-	FSU_RS15980	WP_014546941.1	504	hypothetical protein
chr	NC_017448.1	3287576	3288052	+	34756652	-	FSU_RS13560	WP_015732255.1	158	NADPH-dependent 7-cyano-7-deazaguanine reductase QueF
chr	NC_017448.1	3288073	3288765	+	34756653	-	FSU_RS13565	WP_041260489.1	230	transporter
chr	NC_017448.1	3288864	3289820	-	34756654	-	FSU_RS13570	WP_014546942.1	318	hypothetical protein
chr	NC_017448.1	3289930	3290358	+	34756655	-	FSU_RS13575	WP_015732258.1	142	hypothetical protein
chr	NC_017448.1	3290358	3291404	+	34756656	-	FSU_RS13580	WP_014546943.1	348	epimerase
chr	NC_017448.1	3291385	3292149	+	34756657	-	FSU_RS13585	WP_014546944.1	254	glycosyltransferase family 2 protein
chr	NC_017448.1	3292204	3293115	+	34756658	-	FSU_RS13590	WP_014546945.1	303	MoxR family ATPase
chr	NC_017448.1	3293173	3294468	+	34756659	-	FSU_RS13595	WP_014546946.1	431	DUF58 domain-containing protein
chr	NC_017448.1	3294465	3296522	+	34756660	-	FSU_RS13600	WP_014546947.1	685	transglutaminase domain-containing protein
chr	NC_017448.1	3296519	3297091	-	34756661	-	FSU_RS13605	WP_015732259.1	190	hypothetical protein
chr	NC_017448.1	3297244	3298473	+	34756662	-	FSU_RS13610	WP_014546948.1	409	acetylxylan esterase
chr	NC_017448.1	3298517	3299194	-	34756663	tsaA	FSU_RS13615	WP_014546949.1	225	tRNA (N6-threonylcarbamoyladenosine(37)-N6)-methyltransferase TrmO
chr	NC_017448.1	3299289	3301853	-	34756664	-	FSU_RS13620	WP_014546950.1	854	endo-1,4-beta-glucanase
chr	NC_017448.1	3302092	3303138	-	34756665	-	FSU_RS13625	WP_014546951.1	348	histidine phosphatase family protein
chr	NC_017448.1	3303280	3304059	-	34756666	-	FSU_RS13630	WP_015732261.1	259	hypothetical protein
chr	NC_017448.1	3304118	3305038	+	34756667	rfbD	FSU_RS13635	WP_014546953.1	306	dTDP-4-dehydrorhamnose reductase
chr	NC_017448.1	3305070	3306110	-	34756668	-	FSU_RS13640	WP_014546954.1	346	MULTISPECIES: aminofutalosine synthase MqnE
chr	NC_017448.1	3306388	3307548	-	34756670	pgsA	FSU_RS13650	WP_014546955.1	386	MULTISPECIES: CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
chr	NC_017448.1	3307545	3309194	-	34756671	recN	FSU_RS13655	WP_014546956.1	549	DNA repair protein RecN
chr	NC_017448.1	3309344	3310096	-	34756672	-	FSU_RS13660	WP_015732262.1	250	MULTISPECIES: tRNA (guanine-N(7)-)-methyltransferase
chr	NC_017448.1	3310269	3311195	-	34756673	-	FSU_RS13665	WP_014546958.1	308	hypothetical protein
chr	NC_017448.1	3311257	3311868	-	34756674	-	FSU_RS13670	WP_015732264.1	203	hypothetical protein
chr	NC_017448.1	3312034	3312831	+	34756675	xth	FSU_RS13675	WP_014546960.1	265	exodeoxyribonuclease III
chr	NC_017448.1	3312828	3313892	-	34756676	-	FSU_RS13680	WP_014546961.1	354	spermidine/putrescine ABC transporter substrate-binding protein
chr	NC_017448.1	3314116	3314886	+	34756677	-	FSU_RS13685	WP_014546962.1	256	PorT family protein
chr	NC_017448.1	3314959	3316260	-	34756678	-	FSU_RS13690	WP_015732265.1	433	pyridoxal phosphate-dependent aminotransferase
chr	NC_017448.1	3316360	3317775	-	34756679	-	FSU_RS13695	WP_014546963.1	471	GGDEF domain-containing protein
chr	NC_017448.1	3317775	3319187	-	34756680	-	FSU_RS13700	WP_014546964.1	470	GGDEF domain-containing protein
chr	NC_017448.1	3319344	3319760	+	34756681	-	FSU_RS13705	WP_014546965.1	138	hypothetical protein
chr	NC_017448.1	3319765	3321063	-	34756682	xseA	FSU_RS13710	WP_014546966.1	432	exodeoxyribonuclease VII large subunit
chr	NC_017448.1	3321198	3321380	+	34756683	-	FSU_RS13715	WP_015732266.1	60	MULTISPECIES: type II toxin-antitoxin system Phd/YefM family antitoxin
chr	NC_017448.1	3321499	3322941	-	34756684	-	FSU_RS13720	WP_014546968.1	480	NADH-quinone oxidoreductase subunit L
chr	NC_017448.1	3322953	3324467	-	34756685	-	FSU_RS13725	WP_014546969.1	504	MULTISPECIES: NADH-quinone oxidoreductase subunit M
chr	NC_017448.1	3324477	3326432	-	34756686	-	FSU_RS13730	WP_014546970.1	651	NADH-quinone oxidoreductase subunit L
chr	NC_017448.1	3326425	3326730	-	34756687	-	FSU_RS13735	WP_014546971.1	101	MULTISPECIES: NADH-quinone oxidoreductase subunit NuoK
chr	NC_017448.1	3326727	3327299	-	34756688	-	FSU_RS13740	WP_015732267.1	190	hypothetical protein
chr	NC_017448.1	3327299	3327772	-	34756689	-	FSU_RS13745	WP_014546973.1	157	MULTISPECIES: 4Fe-4S dicluster domain-containing protein
chr	NC_017448.1	3327776	3328897	-	34756690	-	FSU_RS13750	WP_014546974.1	373	MULTISPECIES: NADH dehydrogenase
chr	NC_017448.1	3328901	3330040	-	34756691	-	FSU_RS13755	WP_015732268.1	379	NADH-quinone oxidoreductase subunit D
chr	NC_017448.1	3330037	3331296	-	34756692	-	FSU_RS13760	WP_014546975.1	419	MULTISPECIES: NADH-quinone oxidoreductase subunit B
chr	NC_017448.1	3331287	3331667	-	34756693	-	FSU_RS13765	WP_014546976.1	126	MULTISPECIES: NADH-quinone oxidoreductase subunit I
chr	NC_017448.1	3331768	3332361	-	34756694	-	FSU_RS13770	WP_014546977.1	197	hypothetical protein
chr	NC_017448.1	3332358	3334505	-	34756695	-	FSU_RS13775	WP_015732269.1	715	bifunctional (p)ppGpp synthetase/guanosine-3\',5\'-bis(diphosphate) 3\'-pyrophosphohydrolase
chr	NC_017448.1	3334765	3336375	+	34756696	-	FSU_RS13780	WP_014546979.1	536	hypothetical protein
chr	NC_017448.1	3336447	3337064	-	34756697	thrH	FSU_RS13785	WP_014546980.1	205	MULTISPECIES: bifunctional phosphoserine phosphatase/homoserine phosphotransferase ThrH
chr	NC_017448.1	3337202	3338089	-	34756698	-	FSU_RS13790	WP_014546981.1	295	Hsp33 family molecular chaperone HslO
chr	NC_017448.1	3338175	3338720	+	34756699	-	FSU_RS13795	WP_014546982.1	181	DJ-1 family protein
chr	NC_017448.1	3339019	3340434	-	34756700	-	FSU_RS13800	WP_014546983.1	471	MULTISPECIES: Fe-S cluster assembly protein SufB
chr	NC_017448.1	3340580	3341131	+	34756701	-	FSU_RS13805	WP_015732270.1	183	hypothetical protein
chr	NC_017448.1	3341128	3344277	-	34756702	-	FSU_RS13810	WP_014546985.1	1049	type IA DNA topoisomerase
chr	NC_017448.1	3344627	3344824	+	34757154	-	FSU_RS16150	WP_081440907.1	65	hypothetical protein
chr	NC_017448.1	3344763	3345818	-	34756703	-	FSU_RS13815	WP_014546987.1	351	hypothetical protein
chr	NC_017448.1	3345986	3347542	+	34756704	-	FSU_RS13820	WP_014546988.1	518	pyruvate carboxyltransferase
chr	NC_017448.1	3347619	3347981	+	34756705	-	FSU_RS13825	WP_014546989.1	120	hypothetical protein
chr	NC_017448.1	3348095	3349786	+	34756706	-	FSU_RS13830	WP_014546990.1	563	hypothetical protein
chr	NC_017448.1	3349851	3351176	+	34756707	-	FSU_RS13835	WP_014546991.1	441	pyridoxal phosphate-dependent aminotransferase
chr	NC_017448.1	3351308	3353134	-	34756708	-	FSU_RS13840	WP_081440908.1	608	hypothetical protein
chr	NC_017448.1	3355722	3358454	+	34756709	-	FSU_RS13850	WP_014546992.1	910	T9SS C-terminal target domain-containing protein
chr	NC_017448.1	3358760	3359899	-	34756710	-	FSU_RS13855	WP_014546993.1	379	MULTISPECIES: tRNA guanosine(34) transglycosylase Tgt
chr	NC_017448.1	3360404	3361765	-	34756713	murD	FSU_RS13870	WP_014546994.1	453	UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase
chr	NC_017448.1	3361915	3362412	-	34756714	secG	FSU_RS13875	WP_014546995.1	165	preprotein translocase subunit SecG
chr	NC_017448.1	3362446	3363207	-	34756715	-	FSU_RS13880	WP_014546996.1	253	triose-phosphate isomerase
chr	NC_017448.1	3363326	3366199	-	34756716	-	FSU_RS13885	WP_014546997.1	957	TIGR02171 family protein
chr	NC_017448.1	3366392	3366835	-	34756717	-	FSU_RS13890	WP_014546998.1	147	hypothetical protein
chr	NC_017448.1	3366916	3367899	+	34756718	-	FSU_RS13895	WP_015732277.1	327	hypothetical protein
chr	NC_017448.1	3368713	3369816	-	34756719	recA	FSU_RS13900	WP_014546999.1	367	recombinase RecA
chr	NC_017448.1	3369859	3370401	-	34756720	-	FSU_RS13905	WP_015732279.1	180	CinA family protein
chr	NC_017448.1	3370626	3371615	+	34756721	-	FSU_RS13910	WP_041917863.1	329	hypothetical protein
chr	NC_017448.1	3371612	3372235	-	34756722	-	FSU_RS13915	WP_014547000.1	207	phosphoglycerate mutase
chr	NC_017448.1	3372655	3378621	+	34756723	-	FSU_RS13920	WP_014547001.1	1988	cadherin repeat domain-containing protein
chr	NC_017448.1	3378887	3387592	+	34756724	-	FSU_RS13925	WP_014547002.1	2901	cadherin repeat domain-containing protein
chr	NC_017448.1	3387665	3387991	+	34756725	-	FSU_RS13930	WP_014547003.1	108	translation initiation factor
chr	NC_017448.1	3388080	3389432	+	34756726	-	FSU_RS13935	WP_014547004.1	450	hypothetical protein
chr	NC_017448.1	3389429	3391744	+	34756727	-	FSU_RS13940	WP_014547005.1	771	hypothetical protein
chr	NC_017448.1	3391747	3392574	+	34756728	-	FSU_RS13945	WP_014547006.1	275	deoxyribonuclease IV
chr	NC_017448.1	3393065	3393889	-	34756731	-	FSU_RS13960	WP_014547007.1	274	hypothetical protein
chr	NC_017448.1	3393912	3394886	-	34756732	-	FSU_RS13965	WP_014547008.1	324	UPF0365 family protein
chr	NC_017448.1	3394953	3396488	-	34756733	-	FSU_RS13970	WP_014547009.1	511	nodulation efficiency protein NfeD
chr	NC_017448.1	3396648	3400844	+	34756734	-	FSU_RS13975	WP_015732283.1	1398	hybrid sensor histidine kinase/response regulator
chr	NC_017448.1	3401159	3401431	+	34756735	-	FSU_RS13980	WP_014547011.1	90	MULTISPECIES: 30S ribosomal protein S15
chr	NC_017448.1	3401452	3403686	+	34756736	pnp	FSU_RS13985	WP_014547012.1	744	polyribonucleotide nucleotidyltransferase
chr	NC_017448.1	3403857	3404426	+	34756737	-	FSU_RS13990	WP_014547013.1	189	hypothetical protein
chr	NC_017448.1	3404442	3405563	+	34757126	-	FSU_RS15995	WP_014547014.1	373	HD domain-containing protein
chr	NC_017448.1	3405587	3407332	+	34756738	-	FSU_RS14000	WP_014547015.1	581	HD domain-containing protein
chr	NC_017448.1	3407391	3409130	+	34756739	ispG	FSU_RS14005	WP_014547016.1	579	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase
chr	NC_017448.1	3409264	3410430	+	34756740	-	FSU_RS14010	WP_014547018.1	388	MULTISPECIES: hydroxyacid dehydrogenase
chr	NC_017448.1	3410548	3412353	-	34756741	-	FSU_RS14015	WP_014547019.1	601	long-chain fatty acid--CoA ligase
chr	NC_017448.1	3412385	3412711	+	34756742	-	FSU_RS14020	WP_015732285.1	108	hypothetical protein
chr	NC_017448.1	3412808	3414094	-	34756743	-	FSU_RS14025	WP_014547020.1	428	MULTISPECIES: serine--tRNA ligase
chr	NC_017448.1	3414424	3415890	+	34756744	-	FSU_RS14030	WP_015732286.1	488	carbohydrate-binding CenC domain protein
chr	NC_017448.1	3416020	3417423	-	34756745	-	FSU_RS14035	WP_014547021.1	467	MiaB/RimO family radical SAM methylthiotransferase
chr	NC_017448.1	3417420	3418667	-	34756746	-	FSU_RS14040	WP_015732287.1	415	SpoIID/LytB domain-containing protein
chr	NC_017448.1	3418673	3419212	-	34756747	def	FSU_RS14045	WP_014547023.1	179	MULTISPECIES: peptide deformylase
chr	NC_017448.1	3419215	3419580	-	34756748	yajC	FSU_RS14050	WP_015732288.1	121	MULTISPECIES: preprotein translocase subunit YajC
chr	NC_017448.1	3419636	3420526	-	34756749	-	FSU_RS14055	WP_014547024.1	296	cyclic nucleotide-binding domain-containing protein
chr	NC_017448.1	3420523	3421431	-	34756750	-	FSU_RS14060	WP_015732289.1	302	Crp/Fnr family transcriptional regulator
chr	NC_017448.1	3421463	3421810	-	34756751	-	FSU_RS14065	WP_014547026.1	115	50S ribosomal protein L19
chr	NC_017448.1	3421827	3422531	-	34756752	-	FSU_RS14070	WP_014547027.1	234	MULTISPECIES: tRNA (guanosine(37)-N1)-methyltransferase TrmD
chr	NC_017448.1	3422528	3423085	-	34756753	rimM	FSU_RS14075	WP_014547028.1	185	16S rRNA processing protein RimM
chr	NC_017448.1	3423192	3423605	-	34756754	-	FSU_RS14080	WP_014547029.1	137	MULTISPECIES: 30S ribosomal protein S16
chr	NC_017448.1	3423929	3425302	+	34756755	-	FSU_RS14085	WP_015732290.1	457	GGDEF domain-containing protein
chr	NC_017448.1	3425500	3425718	+	34756756	-	FSU_RS14090	WP_014547031.1	72	hypothetical protein
chr	NC_017448.1	3425700	3426263	+	34756757	-	FSU_RS14095	WP_015732291.1	187	N-acetyltransferase
chr	NC_017448.1	3426332	3427696	-	34756758	-	FSU_RS14100	WP_014547033.1	454	MULTISPECIES: signal recognition particle protein
chr	NC_017448.1	3427861	3428436	-	34756759	-	FSU_RS14105	WP_015732292.1	191	hypothetical protein
chr	NC_017448.1	3428433	3428669	-	34756760	-	FSU_RS14110	WP_041917864.1	78	hypothetical protein
chr	NC_017448.1	3429198	3429809	+	34756761	-	FSU_RS14115	WP_014547035.1	203	MULTISPECIES: hypothetical protein
chr	NC_017448.1	3429878	3430090	+	34756762	-	FSU_RS14120	WP_015732294.1	70	MULTISPECIES: hypothetical protein
chr	NC_017448.1	3430192	3430386	+	34756763	-	FSU_RS14125	WP_015732295.1	64	MULTISPECIES: hypothetical protein
chr	NC_017448.1	3430649	3431296	+	34756764	-	FSU_RS14130	WP_014547036.1	215	hypothetical protein
chr	NC_017448.1	3431888	3432859	+	34756765	-	FSU_RS14135	WP_015732296.1	323	hypothetical protein
chr	NC_017448.1	3432930	3434363	-	34756766	-	FSU_RS14140	WP_014547037.1	477	alanine:cation symporter family protein
chr	NC_017448.1	3434414	3435577	+	34756767	-	FSU_RS14145	WP_014547038.1	387	aminotransferase
chr	NC_017448.1	3435742	3437136	+	34756768	-	FSU_RS14150	WP_015732297.1	464	alpha/beta hydrolase
chr	NC_017448.1	3437146	3438366	+	34756769	-	FSU_RS14155	WP_015732298.1	406	hypothetical protein
chr	NC_017448.1	3438375	3438719	+	34756770	-	FSU_RS14160	WP_014547040.1	114	MULTISPECIES: hypothetical protein
chr	NC_017448.1	3438766	3440181	+	34756771	-	FSU_RS14165	WP_015732299.1	471	MATE family efflux transporter
chr	NC_017448.1	3440336	3441757	+	34756772	-	FSU_RS14170	WP_014547042.1	473	glycoside hydrolase family 16 protein
chr	NC_017448.1	3441759	3442529	-	34756773	-	FSU_RS14175	WP_014547043.1	256	MULTISPECIES: hypothetical protein
chr	NC_017448.1	3442584	3443951	-	34756774	-	FSU_RS14180	WP_014547044.1	455	sigma-54-dependent Fis family transcriptional regulator
chr	NC_017448.1	3444068	3444874	-	34756775	proC	FSU_RS14185	WP_014547045.1	268	MULTISPECIES: pyrroline-5-carboxylate reductase
chr	NC_017448.1	3445027	3446343	-	34756776	-	FSU_RS14190	WP_014547046.1	438	transcription termination factor Rho
chr	NC_017448.1	3447383	3447892	+	34756777	folK	FSU_RS14195	WP_014547047.1	169	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase
chr	NC_017448.1	3447892	3448542	+	34756778	-	FSU_RS14200	WP_015732301.1	216	deoxynucleoside kinase
chr	NC_017448.1	3448545	3449396	+	34756779	panC	FSU_RS14205	WP_014547048.1	283	pantoate--beta-alanine ligase
chr	NC_017448.1	3449451	3452483	-	34756780	-	FSU_RS14210	WP_014547049.1	1010	adenylate/guanylate cyclase domain-containing protein
chr	NC_017448.1	3452586	3455684	+	34756781	-	FSU_RS14215	WP_014547050.1	1032	DNA translocase FtsK
chr	NC_017448.1	3455751	3458720	+	34756782	-	FSU_RS14220	WP_015732303.1	989	AMP-dependent synthetase
chr	NC_017448.1	3458720	3459019	+	34756783	-	FSU_RS14225	WP_014547052.1	99	MULTISPECIES: anti-sigma factor antagonist
chr	NC_017448.1	3459028	3460758	+	34756784	-	FSU_RS14230	WP_014547053.1	576	multidrug transporter MatE
chr	NC_017448.1	3460755	3462215	+	34756785	-	FSU_RS14235	WP_014547054.1	486	serine/threonine-protein phosphatase
chr	NC_017448.1	3462241	3463152	+	34756786	ispE	FSU_RS14240	WP_014547055.1	303	4-(cytidine 5\'-diphospho)-2-C-methyl-D-erythritol kinase
chr	NC_017448.1	3463359	3463982	+	34756788	-	FSU_RS14250	WP_014547056.1	207	MULTISPECIES: 50S ribosomal protein L25
chr	NC_017448.1	3464242	3464796	+	34756789	-	FSU_RS14255	WP_015732305.1	184	MULTISPECIES: aminoacyl-tRNA hydrolase
chr	NC_017448.1	3464903	3466006	+	34756790	-	FSU_RS14260	WP_014547057.1	367	endo-1,4-beta-xylanase
chr	NC_017448.1	3465955	3466668	-	34756791	-	FSU_RS14265	WP_014547058.1	237	DUF4417 domain-containing protein
chr	NC_017448.1	3466687	3467172	-	34756792	-	FSU_RS14270	WP_014547059.1	161	hypothetical protein
chr	NC_017448.1	3467231	3467698	-	34756793	-	FSU_RS14275	WP_014547060.1	155	hypothetical protein
chr	NC_017448.1	3467700	3468389	-	34756794	-	FSU_RS14280	WP_014547061.1	229	ImmA/IrrE family metallo-endopeptidase
chr	NC_017448.1	3468389	3468766	-	34756795	-	FSU_RS14285	WP_014547062.1	125	helix-turn-helix domain-containing protein
chr	NC_017448.1	3469382	3472030	+	34756796	-	FSU_RS14290	WP_014547063.1	882	class I SAM-dependent DNA methyltransferase
chr	NC_017448.1	3472036	3473973	+	34756797	-	FSU_RS14295	WP_014547064.1	645	ATP-dependent helicase
chr	NC_017448.1	3473954	3475150	+	34756798	-	FSU_RS14300	WP_014547065.1	398	MULTISPECIES: helicase
chr	NC_017448.1	3475410	3476354	+	34756799	-	FSU_RS14305	WP_014547066.1	314	MULTISPECIES: hypothetical protein
chr	NC_017448.1	3476500	3477957	+	34756800	-	FSU_RS14310	WP_014547067.1	485	MULTISPECIES: IMP dehydrogenase
chr	NC_017448.1	3478021	3479127	+	34756801	-	FSU_RS14315	WP_014547068.1	368	hypothetical protein
chr	NC_017448.1	3479167	3479916	+	34756802	-	FSU_RS14320	WP_014547069.1	249	hypothetical protein
chr	NC_017448.1	3480026	3481444	-	34756803	-	FSU_RS14325	WP_015732308.1	472	Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA
chr	NC_017448.1	3481444	3481770	-	34756804	-	FSU_RS14330	WP_014547071.1	108	DUF4321 domain-containing protein
chr	NC_017448.1	3481822	3482943	-	34756805	-	FSU_RS14335	WP_014547072.1	373	cation transporter
chr	NC_017448.1	3483064	3483741	-	34756806	-	FSU_RS14340	WP_014547073.1	225	MULTISPECIES: uracil-DNA glycosylase
chr	NC_017448.1	3483863	3485197	-	34756807	-	FSU_RS14345	WP_014547074.1	444	hypothetical protein
chr	NC_017448.1	3485326	3486834	+	34756808	-	FSU_RS14350	WP_014547075.1	502	arabinogalactan endo-1,4-beta-galactosidase
chr	NC_017448.1	3487189	3488157	-	34756809	-	FSU_RS14355	WP_014547076.1	322	hypothetical protein
chr	NC_017448.1	3488222	3488857	-	34756810	-	FSU_RS14360	WP_014547077.1	211	hypothetical protein
chr	NC_017448.1	3489054	3489959	-	34756811	-	FSU_RS14365	WP_015732310.1	301	TIGR02172 family protein
chr	NC_017448.1	3489986	3491242	-	34756812	-	FSU_RS14370	WP_014547079.1	418	chitinase
chr	NC_017448.1	3491267	3493789	-	34756813	-	FSU_RS14375	WP_014547080.1	840	ABC transporter
chr	NC_017448.1	3493908	3494525	+	34756814	-	FSU_RS14380	WP_015732311.1	205	hypothetical protein
chr	NC_017448.1	3494556	3494966	-	34756815	-	FSU_RS14385	WP_015732312.1	136	hypothetical protein
chr	NC_017448.1	3494972	3495409	-	34756816	-	FSU_RS14390	WP_014547082.1	145	DUF4065 domain-containing protein
chr	NC_017448.1	3495611	3496567	+	34756817	-	FSU_RS14395	WP_014547083.1	318	hypothetical protein
